phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-07-13T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-13T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-14T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-15T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-16T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-17T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-18T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-19T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-20T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
